,artist,title,data_source,url
4481,James McNeill Whistler,The Note in Orange and Blue (Sweet Shop),ISG,https://www.gardnermuseum.org/experience/collection/10901#object-details
4482,James McNeill Whistler,The Little Note in Yellow and Gold,ISG,https://www.gardnermuseum.org/experience/collection/10902#object-details
4483,James McNeill Whistler,Lapis Lazuli,ISG,https://www.gardnermuseum.org/experience/collection/10903#object-details
4484,James McNeill Whistler,Six Figures in a Landscape,ISG,https://www.gardnermuseum.org/experience/collection/10904#object-details
4485,Sarah Wyman Whitman,Newport Canal,ISG,https://www.gardnermuseum.org/experience/collection/10905#object-details
4486,Charles Herbert Woodbury,Porpoises,ISG,https://www.gardnermuseum.org/experience/collection/10906#object-details
4487,Andreas Martin Andersen,Dionysus Torso at Fenway Court,ISG,https://www.gardnermuseum.org/experience/collection/10908#object-details
4488,Andreas Martin Andersen,Pergola,ISG,https://www.gardnermuseum.org/experience/collection/10910#object-details
4489,Wilton Lockwood,Peonies,ISG,https://www.gardnermuseum.org/experience/collection/10918#object-details
4490,Martin Mower,The Music Room at Green Hill,ISG,https://www.gardnermuseum.org/experience/collection/10920#object-details
4491,Martin Mower,Grand Canal,ISG,https://www.gardnermuseum.org/experience/collection/10921#object-details
4492,Giovanni di Francia,Saint Francis,ISG,https://www.gardnermuseum.org/experience/collection/10924#object-details
4493,Bicci di Lorenzo,The Annunciation,ISG,https://www.gardnermuseum.org/experience/collection/10925#object-details
4494,Boris Anisfeld,Blue Sails-Concarneau I,ISG,https://www.gardnermuseum.org/experience/collection/10926#object-details
4495,Léon Bakst,Costume Design for Ida Rubenstein as Saint-Sebastien,ISG,https://www.gardnermuseum.org/experience/collection/10927#object-details
4496,Léon Bakst,Anna Pavlova in the Ballet 'Oriental Fantasy',ISG,https://www.gardnermuseum.org/experience/collection/10928#object-details
4497,Francesco Botticini,Virgin and Child with the Young Saint John the Baptist,ISG,https://www.gardnermuseum.org/experience/collection/10929#object-details
4498,Francesc Comes the Younger,Virgin and Child with Saints George and Martin,ISG,https://www.gardnermuseum.org/experience/collection/10930#object-details
4499,Lucas Cranach the Elder,Adam and Eve,ISG,https://www.gardnermuseum.org/experience/collection/10931#object-details
4500,Ambrogio Lorenzetti,Saint Elizabeth of Hungary,ISG,https://www.gardnermuseum.org/experience/collection/10932#object-details
4501,Bernardo Daddi,Virgin and Child with a Goldfinch,ISG,https://www.gardnermuseum.org/experience/collection/10933#object-details
4502,Albrecht Dürer,A Man in a Fur Coat,ISG,https://www.gardnermuseum.org/experience/collection/10934#object-details
4503,Anthony van Dyck,Woman with a Rose,ISG,https://www.gardnermuseum.org/experience/collection/10935#object-details
4504,Pietro Fragiacomo,A Venetian Lagoon,ISG,https://www.gardnermuseum.org/experience/collection/10936#object-details
4505,Pedro García de Benabarre,Saint Michael Archangel,ISG,https://www.gardnermuseum.org/experience/collection/10937#object-details
4506,"German, Southern Germany",The Annunciation,ISG,https://www.gardnermuseum.org/experience/collection/10938#object-details
4507,Giovanni di Paolo,Christ Disputing in the Temple,ISG,https://www.gardnermuseum.org/experience/collection/10939#object-details
4508,Herri met de Bles,The Story of David and Bathsheba,ISG,https://www.gardnermuseum.org/experience/collection/10940#object-details
4509,French,Cupids at Work,ISG,https://www.gardnermuseum.org/experience/collection/10941#object-details
4510,Francis Edward James,Santa Maria della Salute from the Giudecca,ISG,https://www.gardnermuseum.org/experience/collection/10942#object-details
4511,Francis Edward James,A Bridge of Boats,ISG,https://www.gardnermuseum.org/experience/collection/10943#object-details
4512,Rodolfo Amedeo Lanciani,A Snow-Capped Mountain,ISG,https://www.gardnermuseum.org/experience/collection/10944#object-details
4513,Raffaele Mainella,The Dead Lion,ISG,https://www.gardnermuseum.org/experience/collection/10945#object-details
4514,Antonio Mancini,John Lowell Gardner,ISG,https://www.gardnermuseum.org/experience/collection/10946#object-details
4515,Antonio Mancini,The Little Groom,ISG,https://www.gardnermuseum.org/experience/collection/10947#object-details
4516,Antonio Mancini,The Standard Bearer of the Harvest Festival,ISG,https://www.gardnermuseum.org/experience/collection/10948#object-details
4517,"Italian, Milan",Three Women,ISG,https://www.gardnermuseum.org/experience/collection/10949#object-details
4518,Karl Frederik Nordström,The Headland,ISG,https://www.gardnermuseum.org/experience/collection/10950#object-details
4519,Frans Pourbus the Younger,Isabella Clara Eugenia,ISG,https://www.gardnermuseum.org/experience/collection/10951#object-details
4520,William Bruce Ellis Ranken,In a Turkish Garden,ISG,https://www.gardnermuseum.org/experience/collection/10952#object-details
4521,Rembrandt van Rijn,Self-Portrait,ISG,https://www.gardnermuseum.org/experience/collection/10955#object-details
4522,Dante Gabriel Rossetti,Love's Greeting,ISG,https://www.gardnermuseum.org/experience/collection/10957#object-details
4523,Peter Paul Rubens,Thomas Howard,ISG,https://www.gardnermuseum.org/experience/collection/10958#object-details
4524,"Russian, Novgorod",The Ascension of Christ,ISG,https://www.gardnermuseum.org/experience/collection/10959#object-details
4525,Martin Schongauer,The Virgin and Child of the Rose Bower,ISG,https://www.gardnermuseum.org/experience/collection/10960#object-details
4526,Neroccio di Bartolommeo deLandi,A Hero of Antiquity,ISG,https://www.gardnermuseum.org/experience/collection/10961#object-details
4527,Neroccio di Bartolommeo deLandi,A Hero of Antiquity,ISG,https://www.gardnermuseum.org/experience/collection/10962#object-details
4528,Joseph Mallord William Turner,The Roman Tower,ISG,https://www.gardnermuseum.org/experience/collection/10963#object-details
4529,Diego Velázquez,Pope Innocent X,ISG,https://www.gardnermuseum.org/experience/collection/10964#object-details
4530,"Italian, Venice",Virgin of Humility with Saints,ISG,https://www.gardnermuseum.org/experience/collection/10965#object-details
4531,Jan Voerman,Nasturtiums,ISG,https://www.gardnermuseum.org/experience/collection/10967#object-details
4532,Rogier van der Weyden,Virgin and Child,ISG,https://www.gardnermuseum.org/experience/collection/10968#object-details
4533,Giuseppe Zais,By the Stream,ISG,https://www.gardnermuseum.org/experience/collection/10969#object-details
4534,Giuseppe Zais,At the Fountain,ISG,https://www.gardnermuseum.org/experience/collection/10970#object-details
4535,Anders Zorn,Abram Piatt Andrew,ISG,https://www.gardnermuseum.org/experience/collection/10971#object-details
4536,Anders Zorn,Mrs. Grover Cleveland,ISG,https://www.gardnermuseum.org/experience/collection/10972#object-details
4537,Anders Zorn,Isabella Stewart Gardner in Venice,ISG,https://www.gardnermuseum.org/experience/collection/10973#object-details
4538,Anders Zorn,The Omnibus,ISG,https://www.gardnermuseum.org/experience/collection/10974#object-details
4539,Francisco de Zurbarán,A Doctor of Law,ISG,https://www.gardnermuseum.org/experience/collection/10975#object-details
4540,Francisco de Zurbarán,The Virgin of Mercy,ISG,https://www.gardnermuseum.org/experience/collection/10976#object-details
4541,Titian,The Rape of Europa,ISG,https://www.gardnermuseum.org/experience/collection/10978#object-details
4542,John Singer Sargent,Madame Gautreau Drinking a Toast,ISG,https://www.gardnermuseum.org/experience/collection/10979#object-details
4543,Rosa Bonheur,A She-Goat,ISG,https://www.gardnermuseum.org/experience/collection/10980#object-details
4544,Agnolo Bronzino,Study for a Figure in the Resurrection Altarpiece,ISG,https://www.gardnermuseum.org/experience/collection/10981#object-details
4545,Sandro Botticelli,The Nativity,ISG,https://www.gardnermuseum.org/experience/collection/10982#object-details
4546,Ralph Wormeley Curtis,Return from the Lido,ISG,https://www.gardnermuseum.org/experience/collection/10983#object-details
4547,Ralph Wormeley Curtis,A Japanese Tea-House,ISG,https://www.gardnermuseum.org/experience/collection/10984#object-details
4548,Howard Gardiner Cushing,The Shower of Gold (Ethel Cochrane Cushing),ISG,https://www.gardnermuseum.org/experience/collection/10985#object-details
4549,Sandro Botticelli,The Story of Lucretia,ISG,https://www.gardnermuseum.org/experience/collection/10986#object-details
4550,John Ruskin,The Casa Loredan,ISG,https://www.gardnermuseum.org/experience/collection/10987#object-details
4551,Joseph Lindon Smith,The Courtyard Stairway of the Palazzo Barbaro,ISG,https://www.gardnermuseum.org/experience/collection/10992#object-details
4552,Dennis Miller Bunker,A Torso,ISG,https://www.gardnermuseum.org/experience/collection/10993#object-details
4553,Italian,Cassone Front: Two Portraits with Arms of the Orsini Family,ISG,https://www.gardnermuseum.org/experience/collection/10994#object-details
4554,"Italian, Siena",Cassone: A Procession,ISG,https://www.gardnermuseum.org/experience/collection/10995#object-details
4555,Robert Fulton,Mary,ISG,https://www.gardnermuseum.org/experience/collection/10997#object-details
4556,Richard Westall,Mary,ISG,https://www.gardnermuseum.org/experience/collection/11000#object-details
4557,"Italian, Northern Italy",Chest of Drawers (Cassettone),ISG,https://www.gardnermuseum.org/experience/collection/11006#object-details
4558,Pieter de Jode II,Isabella of Portugal,ISG,https://www.gardnermuseum.org/experience/collection/11011#object-details
4559,Chinese,Buddha Calling the Earth to Witness,ISG,https://www.gardnermuseum.org/experience/collection/11017#object-details
4560,Chinese,Box,ISG,https://www.gardnermuseum.org/experience/collection/11023#object-details
4561,Chinese,Teapot,ISG,https://www.gardnermuseum.org/experience/collection/11024#object-details
4562,Copy Lowestoft Porcelain Factory,Teapot,ISG,https://www.gardnermuseum.org/experience/collection/11029#object-details
4563,Swan Group,Pyxis,ISG,https://www.gardnermuseum.org/experience/collection/11031#object-details
4564,Chamberlain & Co.,Plate,ISG,https://www.gardnermuseum.org/experience/collection/11032#object-details
4565,Muhammad,Bowl,ISG,https://www.gardnermuseum.org/experience/collection/11033#object-details
4566,Chinese,Beaker,ISG,https://www.gardnermuseum.org/experience/collection/11034#object-details
4567,"Turkish, Kutahya",Pitcher,ISG,https://www.gardnermuseum.org/experience/collection/11035#object-details
4568,"Chinese, Jingdezhen",Bowl,ISG,https://www.gardnermuseum.org/experience/collection/11037#object-details
4569,Chinese,Box,ISG,https://www.gardnermuseum.org/experience/collection/11039#object-details
4570,English,Chair-Back Settee,ISG,https://www.gardnermuseum.org/experience/collection/11060#object-details
4571,French,Inkstand,ISG,https://www.gardnermuseum.org/experience/collection/11075#object-details
4572,Indian,Stand,ISG,https://www.gardnermuseum.org/experience/collection/11080#object-details
4573,"Italian, Central Italy",Vitrine (Teca),ISG,https://www.gardnermuseum.org/experience/collection/11081#object-details
4574,Japanese,Vase,ISG,https://www.gardnermuseum.org/experience/collection/11082#object-details
4575,"Italian, Venice",Side Table (Tavolo da Muro),ISG,https://www.gardnermuseum.org/experience/collection/11083#object-details
4576,"Italian, Central Italy",Vitrine (Teca),ISG,https://www.gardnermuseum.org/experience/collection/11088#object-details
4577,Italian,Crozier,ISG,https://www.gardnermuseum.org/experience/collection/11089#object-details
4578,"Italian, Veneto",Armchair (Poltrona),ISG,https://www.gardnermuseum.org/experience/collection/11094#object-details
4579,Korean,Vase,ISG,https://www.gardnermuseum.org/experience/collection/11096#object-details
4580,"Italian, Venice",Medallion: Eagle Ensnaring a Hare,ISG,https://www.gardnermuseum.org/experience/collection/11141#object-details
4581,Roman,Torso and Right Leg of Dionysus,ISG,https://www.gardnermuseum.org/experience/collection/11230#object-details
4582,Roman,Odysseus,ISG,https://www.gardnermuseum.org/experience/collection/11231#object-details
4583,Greek,A Goddess (Persephone),ISG,https://www.gardnermuseum.org/experience/collection/11258#object-details
4584,Joseph Lindon Smith,In Memoriam Inscription,ISG,https://www.gardnermuseum.org/experience/collection/11281#object-details
4585,"Catalan, Catalonia",Capital and Column,ISG,https://www.gardnermuseum.org/experience/collection/11286#object-details
4586,"Catalan, Catalonia",Capital and Column,ISG,https://www.gardnermuseum.org/experience/collection/11287#object-details
4587,"Catalan, Catalonia",Capital and Column,ISG,https://www.gardnermuseum.org/experience/collection/11288#object-details
4588,"Catalan, Catalonia",Capital and Column,ISG,https://www.gardnermuseum.org/experience/collection/11289#object-details
4589,"Catalan, Catalonia",Capital and Column,ISG,https://www.gardnermuseum.org/experience/collection/11290#object-details
4590,"Catalan, Catalonia",Capital and Column,ISG,https://www.gardnermuseum.org/experience/collection/11291#object-details
4591,"Spanish, Alpujarra",Lace Altar Frontal with Eight-Petaled Blossoms and Carnations,ISG,https://www.gardnermuseum.org/experience/collection/11306#object-details
4592,Arab,Column Pedestal,ISG,https://www.gardnermuseum.org/experience/collection/11310#object-details
4593,German,Crucifixion,ISG,https://www.gardnermuseum.org/experience/collection/11312#object-details
4594,German,Moses and the Brazen Serpent,ISG,https://www.gardnermuseum.org/experience/collection/11313#object-details
4595,German,Saint Catherine of Alexandria with a Donor,ISG,https://www.gardnermuseum.org/experience/collection/11314#object-details
4596,Albrecht Dürer,The Self-Mortification of Saint Benedict,ISG,https://www.gardnermuseum.org/experience/collection/11315#object-details
